txn_id,timestamp,merchant_id,acquirer_id,amount,is_refund,is_chargeback
T9765,2025-10-08T22:10:51.316172,M012,A2,7.12,0,0
T9766,2025-10-08T15:39:08.316172,M013,A4,35.46,0,0
T9767,2025-10-09T07:52:58.316172,M013,A1,11.07,0,0
T9768,2025-10-09T08:06:18.316172,M013,A4,53.31,0,0
T9769,2025-10-09T12:55:02.316172,M013,A4,29.1,0,0
T9770,2025-10-09T04:10:09.316172,M013,A5,12.47,0,0
T9771,2025-10-09T13:13:18.316172,M013,A4,9.86,0,0
T9772,2025-10-09T02:07:20.316172,M013,A3,16.68,0,0
T9773,2025-10-09T01:03:08.316172,M014,A5,27.83,0,0
T9774,2025-10-09T11:17:21.316172,M014,A5,3.73,0,0
T9775,2025-10-09T00:57:05.316172,M014,A3,21.26,0,0
T9776,2025-10-08T22:20:29.316172,M014,A5,26.79,0,0
T9777,2025-10-09T02:33:08.316172,M014,A3,22.36,0,0
T9778,2025-10-09T07:07:30.316172,M014,A3,11.11,0,0
T9779,2025-10-09T05:24:19.316172,M014,A1,22.65,0,0
T9780,2025-10-09T03:09:56.316172,M014,A2,54.82,0,0
T9781,2025-10-09T12:58:50.316172,M014,A2,80.27,0,0
T9782,2025-10-09T09:54:33.316172,M014,A1,19.53,0,0
T9783,2025-10-08T19:22:43.316172,M014,A3,18.7,0,0
T9784,2025-10-09T10:24:09.316172,M014,A2,8.39,0,0
T9785,2025-10-08T17:14:59.316172,M014,A4,14.71,0,0
T9786,2025-10-09T04:28:40.316172,M014,A1,24.36,0,0
T9787,2025-10-08T17:05:06.316172,M014,A4,23.23,0,0
T9788,2025-10-08T21:57:12.316172,M014,A3,39.76,0,0
T9789,2025-10-08T18:55:55.316172,M015,A5,9.87,0,0
T9790,2025-10-08T22:52:02.316172,M015,A3,6.07,0,0
T9791,2025-10-08T19:15:14.316172,M015,A4,24.0,0,0
T9792,2025-10-08T23:39:00.316172,M015,A2,14.13,0,0
T9793,2025-10-08T23:58:17.316172,M015,A4,19.25,0,0
T9794,2025-10-09T00:54:40.316172,M015,A5,50.99,0,0
T9795,2025-10-09T12:41:33.316172,M015,A2,8.17,0,0
T9796,2025-10-09T05:47:16.316172,M015,A5,78.59,0,0
T9797,2025-10-08T16:41:50.316172,M015,A1,19.75,0,0
T9798,2025-10-08T19:15:58.316172,M015,A3,16.12,0,0
T9799,2025-10-09T00:35:34.316172,M016,A5,9.46,0,0
T9800,2025-10-09T02:48:57.316172,M016,A4,22.02,0,0
T9801,2025-10-09T04:24:07.316172,M016,A4,19.59,0,0
T9802,2025-10-09T14:28:49.316172,M016,A5,7.32,1,0
T9803,2025-10-09T05:27:31.316172,M016,A2,14.84,0,0
T9804,2025-10-08T16:57:12.316172,M016,A3,84.0,0,0
T9805,2025-10-08T23:44:34.316172,M016,A3,30.51,0,0
T9806,2025-10-09T13:17:34.316172,M016,A5,16.98,0,0
T9807,2025-10-09T06:44:13.316172,M017,A5,25.86,0,0
T9808,2025-10-08T21:12:56.316172,M017,A1,9.47,0,0
T9809,2025-10-09T01:11:45.316172,M017,A1,27.18,0,0
T9810,2025-10-08T20:35:15.316172,M017,A1,21.66,0,0
T9811,2025-10-09T07:44:29.316172,M017,A3,17.21,0,0
T9812,2025-10-09T08:04:39.316172,M017,A1,37.5,0,0
T9813,2025-10-08T18:42:00.316172,M017,A1,72.72,0,0
T9814,2025-10-08T22:48:06.316172,M017,A2,20.95,0,0
T9815,2025-10-08T20:53:48.316172,M017,A2,66.44,0,0
T9816,2025-10-09T10:14:06.316172,M017,A2,25.72,0,0
T9817,2025-10-09T09:32:06.316172,M017,A1,11.42,0,0
T9818,2025-10-09T03:38:11.316172,M018,A4,12.68,0,0
T9819,2025-10-08T18:26:54.316172,M018,A2,9.29,0,0
T9820,2025-10-09T11:17:14.316172,M018,A4,11.8,1,0
T9821,2025-10-09T07:22:22.316172,M018,A4,62.63,0,0
T9822,2025-10-09T13:44:23.316172,M018,A2,24.15,0,0
T9823,2025-10-08T16:59:58.316172,M018,A3,34.64,0,0
T9824,2025-10-09T01:40:53.316172,M018,A4,18.29,0,0
T9825,2025-10-08T18:58:31.316172,M018,A3,29.59,0,0
T9826,2025-10-09T01:19:37.316172,M018,A5,47.23,0,0
T9827,2025-10-09T12:55:54.316172,M018,A3,25.68,0,0
T9828,2025-10-08T22:15:48.316172,M018,A4,19.2,0,0
T9829,2025-10-08T22:27:51.316172,M018,A5,29.85,0,0
T9830,2025-10-08T22:34:52.316172,M018,A4,47.68,0,0
T9831,2025-10-09T05:12:04.316172,M018,A1,16.63,0,0
T9832,2025-10-09T02:12:28.316172,M018,A2,34.61,0,0
T9833,2025-10-08T17:33:43.316172,M019,A2,17.29,0,0
T9834,2025-10-09T12:45:57.316172,M019,A4,31.13,0,0
T9835,2025-10-09T12:07:17.316172,M019,A3,34.45,0,0
T9836,2025-10-09T11:25:48.316172,M019,A2,8.98,0,0
T9837,2025-10-09T14:01:55.316172,M019,A3,47.35,0,0
T9838,2025-10-09T00:00:44.316172,M019,A4,17.12,0,0
T9839,2025-10-09T09:45:12.316172,M019,A3,8.07,0,0
T9840,2025-10-09T07:37:58.316172,M019,A2,23.22,0,0
T9841,2025-10-09T03:03:58.316172,M019,A5,7.74,0,0
T9842,2025-10-09T02:59:54.316172,M019,A2,14.97,0,0
T9843,2025-10-08T18:00:37.316172,M019,A1,18.82,0,0
T9844,2025-10-09T11:02:00.316172,M019,A4,15.45,0,0
T9845,2025-10-08T17:46:38.316172,M020,A1,21.73,0,0
T9846,2025-10-09T13:35:44.316172,M020,A4,12.25,0,0
T9847,2025-10-09T11:08:13.316172,M020,A2,9.5,0,0
T9848,2025-10-09T01:37:09.316172,M020,A4,36.56,0,0
T9849,2025-10-09T02:29:49.316172,M020,A3,11.08,0,0
T9850,2025-10-08T18:29:24.316172,M020,A1,8.69,0,0
T9851,2025-10-09T08:13:27.316172,M020,A5,21.57,0,0
T9852,2025-10-08T22:57:09.316172,M020,A2,51.9,0,0
T9853,2025-10-08T21:46:12.316172,M020,A4,41.8,0,0
T9854,2025-10-09T04:46:10.316172,M020,A2,25.12,0,0
T9855,2025-10-08T20:00:43.316172,M020,A1,33.01,0,0
T9856,2025-10-09T12:27:09.316172,M020,A3,49.29,0,0
T9857,2025-10-08T22:10:44.316172,M020,A2,25.08,0,0
T9858,2025-10-09T05:27:24.316172,M020,A2,17.11,0,0
T9859,2025-10-09T13:19:24.316172,M020,A4,34.25,0,0
T9860,2025-10-08T15:43:30.316172,M021,A2,21.25,0,0
T9861,2025-10-08T22:59:44.316172,M021,A5,12.07,0,0
T9862,2025-10-08T15:47:32.316172,M021,A1,24.31,0,0
T9863,2025-10-08T21:37:11.316172,M021,A3,26.83,0,0
T9864,2025-10-09T13:58:02.316172,M021,A2,11.78,0,0
T9865,2025-10-09T07:35:44.316172,M021,A3,19.69,0,0
T9866,2025-10-08T16:09:13.316172,M021,A2,7.05,0,0
T9867,2025-10-09T03:42:10.316172,M021,A5,18.32,0,0
T9868,2025-10-08T23:39:36.316172,M022,A2,22.43,0,0
T9869,2025-10-08T18:11:02.316172,M022,A3,35.06,0,0
T9870,2025-10-08T18:44:55.316172,M022,A4,20.51,0,0
T9871,2025-10-09T10:56:58.316172,M022,A4,63.47,0,0
T9872,2025-10-08T18:36:39.316172,M022,A3,18.75,0,0
T9873,2025-10-09T09:45:13.316172,M022,A4,88.57,0,0
T9874,2025-10-09T08:47:00.316172,M023,A3,32.61,0,0
T9875,2025-10-08T18:12:22.316172,M023,A5,19.13,0,0
T9876,2025-10-09T13:26:33.316172,M023,A1,9.55,0,0
T9877,2025-10-08T15:42:17.316172,M023,A4,22.96,0,0
T9878,2025-10-09T14:07:26.316172,M023,A2,51.23,0,0
T9879,2025-10-09T00:03:10.316172,M023,A3,29.43,0,0
T9880,2025-10-08T23:44:15.316172,M023,A3,16.47,0,0
T9881,2025-10-09T01:02:14.316172,M023,A2,10.83,1,0
T9882,2025-10-09T13:55:07.316172,M023,A5,26.49,0,0
T9883,2025-10-08T19:59:19.316172,M023,A1,33.1,0,0
T9884,2025-10-08T16:05:43.316172,M024,A1,6.08,0,0
T9885,2025-10-09T12:10:54.316172,M024,A5,13.44,0,0
T9886,2025-10-08T19:01:56.316172,M024,A1,46.75,0,0
T9887,2025-10-08T16:06:41.316172,M024,A2,9.22,0,0
T9888,2025-10-09T11:16:14.316172,M024,A3,85.14,0,0
T9889,2025-10-09T05:03:33.316172,M024,A4,32.77,0,0
T9890,2025-10-09T06:57:59.316172,M024,A5,20.35,0,0
T9891,2025-10-09T07:46:47.316172,M024,A1,25.71,1,0
T9892,2025-10-09T07:15:25.316172,M024,A2,51.97,0,0
T9893,2025-10-08T18:26:27.316172,M024,A5,17.82,0,0
T9894,2025-10-09T11:01:57.316172,M024,A4,57.82,0,0
T9895,2025-10-08T15:30:42.316172,M025,A3,36.34,0,0
T9896,2025-10-08T17:25:30.316172,M025,A5,16.34,0,0
T9897,2025-10-08T22:55:29.316172,M025,A1,32.89,0,0
T9898,2025-10-09T02:30:11.316172,M025,A2,69.24,0,0
T9899,2025-10-09T13:35:00.316172,M025,A5,36.19,0,0
T9900,2025-10-08T19:33:32.316172,M025,A1,29.61,0,0
T9901,2025-10-09T04:24:03.316172,M025,A3,40.97,0,0
T9902,2025-10-08T23:25:24.316172,M025,A4,30.36,0,0
T9903,2025-10-08T22:06:45.316172,M025,A2,37.2,0,0
T9904,2025-10-09T00:29:54.316172,M026,A2,15.62,0,0
T9905,2025-10-09T08:32:09.316172,M026,A2,25.46,0,0
T9906,2025-10-09T05:47:15.316172,M026,A1,24.43,0,0
T9907,2025-10-09T01:10:58.316172,M026,A1,24.86,0,0
T9908,2025-10-08T15:05:40.316172,M026,A4,4.36,0,0
T9909,2025-10-09T02:24:48.316172,M026,A5,61.53,1,0
T9910,2025-10-09T01:32:52.316172,M027,A3,50.61,0,0
T9911,2025-10-09T08:53:28.316172,M027,A1,89.94,0,0
T9912,2025-10-08T17:40:53.316172,M027,A4,13.37,0,0
T9913,2025-10-09T11:42:37.316172,M027,A3,31.84,0,0
T9914,2025-10-08T15:27:19.316172,M027,A4,25.96,0,0
T9915,2025-10-09T06:32:23.316172,M027,A4,24.92,0,0
T9916,2025-10-09T07:04:38.316172,M027,A1,27.93,0,0
T9917,2025-10-09T05:07:08.316172,M027,A4,65.05,0,0
T9918,2025-10-09T01:36:09.316172,M027,A4,15.76,0,0
T9919,2025-10-09T10:12:14.316172,M027,A3,6.33,0,0
T9920,2025-10-08T23:55:52.316172,M027,A4,9.41,0,0
T9921,2025-10-08T15:18:02.316172,M027,A5,29.7,0,0
T9922,2025-10-08T20:48:27.316172,M027,A5,29.87,0,0
T9923,2025-10-09T03:33:50.316172,M027,A3,33.93,0,0
T9924,2025-10-08T15:07:53.316172,M027,A2,24.85,0,0
T9925,2025-10-08T20:14:12.316172,M027,A1,7.75,0,0
T9926,2025-10-08T19:19:48.316172,M027,A5,32.57,0,0
T9927,2025-10-09T10:08:42.316172,M027,A3,46.16,0,0
T9928,2025-10-09T04:08:03.316172,M027,A5,5.74,0,0
T9929,2025-10-09T01:27:59.316172,M027,A2,22.68,0,0
T9930,2025-10-08T17:57:17.316172,M027,A3,45.96,0,0
T9931,2025-10-08T23:20:07.316172,M027,A3,17.72,0,0
T9932,2025-10-08T23:33:21.316172,M027,A4,39.22,0,0
T9933,2025-10-09T05:30:36.316172,M028,A1,64.01,0,0
T9934,2025-10-09T12:39:41.316172,M028,A2,14.94,0,0
T9935,2025-10-09T10:11:31.316172,M028,A2,28.74,0,0
T9936,2025-10-09T07:27:19.316172,M028,A5,27.16,0,0
T9937,2025-10-08T23:57:58.316172,M029,A2,17.86,0,0
T9938,2025-10-09T13:07:49.316172,M029,A3,23.99,0,0
T9939,2025-10-08T22:10:16.316172,M029,A1,12.99,0,0
T9940,2025-10-09T12:34:22.316172,M029,A4,6.74,0,0
T9941,2025-10-08T17:36:26.316172,M029,A1,10.34,0,0
T9942,2025-10-08T17:04:25.316172,M029,A4,80.51,0,0
T9943,2025-10-09T04:50:13.316172,M029,A3,51.4,0,0
T9944,2025-10-09T03:05:20.316172,M029,A3,29.32,0,0
T9945,2025-10-08T21:27:59.316172,M029,A5,17.57,0,0
T9946,2025-10-09T04:49:19.316172,M029,A4,14.95,0,0
T9947,2025-10-08T22:33:19.316172,M029,A4,11.76,0,0
T9948,2025-10-09T04:06:51.316172,M029,A3,15.33,1,0
T9949,2025-10-09T03:44:33.316172,M029,A4,14.43,0,0
T9950,2025-10-08T21:01:36.316172,M029,A3,14.01,0,0
T9951,2025-10-09T09:41:21.316172,M029,A4,15.63,0,0
T9952,2025-10-08T20:19:11.316172,M029,A4,21.54,0,0
T9953,2025-10-09T10:30:14.316172,M029,A1,20.37,0,0
T9954,2025-10-08T21:19:23.316172,M030,A5,46.11,0,0
T9955,2025-10-08T17:22:35.316172,M030,A5,81.38,0,0
T9956,2025-10-09T10:03:13.316172,M030,A3,16.83,0,0
T9957,2025-10-08T20:56:12.316172,M030,A1,23.39,0,0
T9958,2025-10-09T13:09:36.316172,M030,A1,8.45,0,0
T9959,2025-10-09T05:14:09.316172,M030,A5,15.91,0,0
T9960,2025-10-09T03:31:26.316172,M030,A5,8.54,0,0
T9961,2025-10-08T22:05:21.316172,M030,A4,13.71,0,0
T9962,2025-10-08T20:42:20.316172,M030,A5,13.82,0,0
T9963,2025-10-09T07:34:50.316172,M030,A4,7.01,0,0
T9964,2025-10-09T02:24:41.316172,M030,A2,34.63,0,0
T9965,2025-10-09T05:34:48.316172,M031,A4,25.99,0,0
T9966,2025-10-08T16:19:16.316172,M031,A2,12.69,0,0
T9967,2025-10-08T17:17:40.316172,M031,A5,24.65,0,0
T9968,2025-10-09T14:43:04.316172,M031,A2,104.53,0,0
T9969,2025-10-09T08:23:22.316172,M031,A4,22.24,0,0
T9970,2025-10-09T03:18:42.316172,M031,A3,8.22,0,0
T9971,2025-10-09T02:28:35.316172,M031,A1,14.54,0,0
T9972,2025-10-09T06:51:59.316172,M031,A3,23.87,0,0
T9973,2025-10-09T05:18:16.316172,M031,A2,37.41,0,0
T9974,2025-10-08T18:34:45.316172,M031,A3,11.13,0,0
T9975,2025-10-08T19:03:25.316172,M031,A4,15.91,0,0
T9976,2025-10-09T12:19:23.316172,M031,A4,11.95,0,0
T9977,2025-10-08T18:48:27.316172,M031,A5,17.74,0,0
T9978,2025-10-08T22:26:37.316172,M031,A4,18.24,0,0
T9979,2025-10-08T20:05:52.316172,M031,A5,34.45,0,0
T9980,2025-10-09T14:16:39.316172,M032,A4,22.0,0,0
T9981,2025-10-09T10:36:23.316172,M032,A4,30.4,0,0
T9982,2025-10-09T01:32:18.316172,M032,A4,16.64,0,0
T9983,2025-10-08T22:40:08.316172,M032,A3,66.37,0,0
T9984,2025-10-09T00:48:33.316172,M032,A3,17.68,0,0
T9985,2025-10-08T19:47:46.316172,M032,A1,17.6,0,0
T9986,2025-10-08T22:26:08.316172,M032,A5,45.04,0,0
T9987,2025-10-08T22:20:59.316172,M032,A1,11.76,0,0
T9988,2025-10-09T12:49:43.316172,M032,A1,15.88,0,0
T9989,2025-10-09T05:11:56.316172,M032,A3,37.56,0,0
T9990,2025-10-09T12:50:50.316172,M032,A4,7.38,0,0
T9991,2025-10-08T14:58:58.316172,M032,A5,5.86,0,0
T9992,2025-10-09T08:28:07.316172,M032,A2,26.88,0,0
T9993,2025-10-08T23:39:42.316172,M033,A4,38.03,0,0
T9994,2025-10-09T01:58:24.316172,M033,A5,13.79,0,0
T9995,2025-10-08T21:30:12.316172,M033,A2,25.89,0,0
T9996,2025-10-09T01:03:00.316172,M033,A1,13.07,0,0
T9997,2025-10-09T03:26:08.316172,M033,A5,20.29,0,0
T9998,2025-10-09T01:54:37.316172,M033,A3,20.41,1,0
T9999,2025-10-09T06:03:50.316172,M033,A3,31.16,0,0
T10000,2025-10-08T14:47:32.316172,M033,A1,7.11,0,0
T10001,2025-10-08T21:54:39.316172,M033,A4,6.92,0,0
T10002,2025-10-09T08:32:44.316172,M033,A4,26.04,0,0
T10003,2025-10-09T13:10:00.316172,M033,A4,5.31,0,0
T10004,2025-10-09T13:51:34.316172,M034,A2,12.17,0,0
T10005,2025-10-09T12:26:47.316172,M034,A5,25.86,0,0
T10006,2025-10-09T05:11:31.316172,M034,A2,16.3,0,0
T10007,2025-10-09T12:08:57.316172,M034,A2,36.23,0,0
T10008,2025-10-09T13:04:27.316172,M034,A5,8.82,0,0
T10009,2025-10-09T14:31:38.316172,M035,A5,28.73,0,0
T10010,2025-10-09T09:01:10.316172,M035,A3,10.05,0,0
T10011,2025-10-08T22:55:34.316172,M035,A3,10.78,0,0
T10012,2025-10-08T16:46:23.316172,M035,A5,26.7,0,0
T10013,2025-10-08T20:34:15.316172,M035,A4,133.19,0,0
T10014,2025-10-09T01:11:04.316172,M035,A3,16.97,0,0
T10015,2025-10-09T04:35:46.316172,M035,A2,37.53,0,0
T10016,2025-10-09T07:39:01.316172,M035,A1,18.47,0,0
T10017,2025-10-09T09:24:04.316172,M035,A2,20.45,0,0
T10018,2025-10-09T06:05:31.316172,M035,A4,17.04,0,0
T10019,2025-10-09T11:23:50.316172,M035,A1,6.11,0,0
T10020,2025-10-09T03:01:18.316172,M036,A3,22.07,0,0
T10021,2025-10-09T06:00:20.316172,M036,A1,28.41,0,0
T10022,2025-10-08T18:27:52.316172,M036,A2,50.45,0,0
T10023,2025-10-09T13:43:21.316172,M036,A1,27.81,0,0
T10024,2025-10-08T20:47:24.316172,M036,A4,28.64,0,0
T10025,2025-10-08T16:34:15.316172,M036,A5,22.84,0,0
T10026,2025-10-09T07:32:38.316172,M036,A5,13.9,0,0
T10027,2025-10-08T18:08:37.316172,M037,A4,27.51,0,0
T10028,2025-10-08T17:51:38.316172,M037,A1,17.28,0,0
T10029,2025-10-08T22:59:17.316172,M037,A4,16.08,0,0
T10030,2025-10-08T15:47:11.316172,M037,A5,23.48,0,0
T10031,2025-10-09T08:45:58.316172,M037,A1,8.11,0,0
T10032,2025-10-09T03:04:29.316172,M037,A1,12.01,0,0
T10033,2025-10-09T12:37:46.316172,M037,A4,7.83,0,0
T10034,2025-10-09T12:49:41.316172,M037,A5,4.39,0,0
T10035,2025-10-08T16:07:48.316172,M037,A3,25.55,0,0
T10036,2025-10-08T19:18:39.316172,M037,A1,25.29,0,0
T10037,2025-10-09T07:59:38.316172,M037,A2,32.84,0,0
T10038,2025-10-09T11:02:32.316172,M037,A2,49.01,0,0
T10039,2025-10-09T11:29:50.316172,M037,A1,6.13,0,0
T10040,2025-10-09T07:49:11.316172,M037,A4,11.75,0,0
T10041,2025-10-08T22:46:14.316172,M038,A2,72.32,0,0
T10042,2025-10-09T01:35:33.316172,M038,A2,32.2,0,0
T10043,2025-10-09T10:45:20.316172,M038,A1,7.97,0,0
T10044,2025-10-08T16:40:29.316172,M038,A2,42.59,0,0
T10045,2025-10-09T01:07:39.316172,M038,A1,18.82,0,0
T10046,2025-10-08T23:04:12.316172,M038,A1,40.42,0,0
T10047,2025-10-09T14:16:07.316172,M038,A3,51.82,0,0
T10048,2025-10-08T22:40:05.316172,M038,A2,43.21,0,0
T10049,2025-10-08T19:41:40.316172,M038,A5,6.38,0,0
T10050,2025-10-08T16:42:56.316172,M038,A3,27.04,0,0
T10051,2025-10-09T13:18:24.316172,M038,A2,23.04,0,0
T10052,2025-10-09T07:42:23.316172,M038,A3,25.2,0,0
T10053,2025-10-09T13:46:33.316172,M038,A4,14.28,0,0
T10054,2025-10-08T16:20:45.316172,M038,A4,11.65,0,0
T10055,2025-10-09T02:40:26.316172,M038,A5,61.59,0,0
T10056,2025-10-08T19:58:48.316172,M038,A1,62.18,0,0
T10057,2025-10-08T20:37:30.316172,M038,A1,10.47,0,0
T10058,2025-10-08T16:12:19.316172,M038,A2,29.19,0,0
T10059,2025-10-08T20:45:17.316172,M039,A1,16.16,0,0
T10060,2025-10-09T09:56:11.316172,M039,A4,56.79,0,0
T10061,2025-10-09T07:24:36.316172,M039,A2,63.33,0,0
T10062,2025-10-09T01:34:38.316172,M039,A5,9.57,0,0
T10063,2025-10-09T10:02:49.316172,M039,A1,14.6,0,0
T10064,2025-10-09T09:30:28.316172,M039,A2,121.05,0,0
T10065,2025-10-09T03:06:32.316172,M039,A2,30.09,0,0
T10066,2025-10-09T09:45:23.316172,M039,A4,7.24,0,0
T10067,2025-10-09T07:04:26.316172,M039,A2,35.79,0,0
T10068,2025-10-09T04:54:59.316172,M040,A4,17.55,0,0
T10069,2025-10-09T09:31:51.316172,M040,A3,8.64,0,0
T10070,2025-10-09T02:55:52.316172,M040,A1,20.34,0,0
T10071,2025-10-08T17:42:53.316172,M040,A1,38.24,0,0
T10072,2025-10-09T08:42:14.316172,M040,A2,13.03,0,0
T10073,2025-10-09T00:32:56.316172,M040,A1,43.3,0,0
T10074,2025-10-09T03:32:37.316172,M040,A4,24.53,0,0
T10075,2025-10-08T16:43:17.316172,M040,A3,84.93,0,0
T10076,2025-10-09T03:28:42.316172,M040,A4,45.03,0,0
T10077,2025-10-09T09:35:28.316172,M040,A1,27.01,0,0
T10078,2025-10-08T17:43:20.316172,M040,A2,15.45,0,0
T10079,2025-10-09T08:59:47.316172,M040,A5,16.16,0,0
T10080,2025-10-09T08:20:18.316172,M040,A4,5.8,0,0
T10081,2025-10-09T09:10:26.316172,M040,A5,15.94,0,0
T10082,2025-10-08T19:45:10.316172,M040,A4,32.36,0,0
T10083,2025-10-08T23:33:34.316172,M040,A1,38.74,0,0
T10084,2025-10-08T22:41:50.316172,M040,A4,8.38,0,0
T10085,2025-10-08T22:39:24.316172,M040,A1,9.85,0,0
T10086,2025-10-09T14:41:42.316172,M040,A2,32.44,0,0
T10087,2025-10-08T17:29:27.316172,M041,A4,7.55,0,0
T10088,2025-10-09T11:44:57.316172,M041,A3,10.66,0,0
T10089,2025-10-09T01:24:42.316172,M041,A5,35.26,0,0
T10090,2025-10-09T09:51:56.316172,M041,A5,29.92,0,0
T10091,2025-10-09T13:17:23.316172,M041,A1,70.42,0,0
T10092,2025-10-09T12:48:33.316172,M041,A3,17.16,0,0
T10093,2025-10-08T22:56:57.316172,M042,A2,57.46,1,0
T10094,2025-10-09T12:35:54.316172,M042,A5,16.4,0,0
T10095,2025-10-09T08:46:59.316172,M042,A1,22.52,0,0
T10096,2025-10-09T07:23:19.316172,M042,A5,17.72,0,0
T10097,2025-10-08T22:16:52.316172,M042,A3,53.21,0,0
T10098,2025-10-09T09:41:08.316172,M042,A3,10.34,0,0
T10099,2025-10-08T22:06:16.316172,M042,A1,14.59,0,0
T10100,2025-10-08T23:17:40.316172,M042,A3,41.78,0,0
T10101,2025-10-08T21:45:20.316172,M042,A5,21.49,0,0
T10102,2025-10-09T00:38:21.316172,M042,A4,20.85,0,0
T10103,2025-10-08T16:27:59.316172,M042,A2,55.42,0,0
T10104,2025-10-08T18:57:45.316172,M042,A2,53.61,0,0
T10105,2025-10-09T14:07:14.316172,M042,A2,13.52,0,0
T10106,2025-10-09T04:45:45.316172,M042,A1,12.95,0,0
T10107,2025-10-09T10:37:25.316172,M043,A1,33.79,0,0
T10108,2025-10-08T21:22:59.316172,M043,A2,41.52,0,0
T10109,2025-10-09T13:59:26.316172,M043,A4,11.94,0,0
T10110,2025-10-08T19:51:32.316172,M043,A5,15.96,1,0
T10111,2025-10-09T08:19:00.316172,M043,A4,28.42,0,0
T10112,2025-10-09T03:54:57.316172,M043,A5,16.07,0,0
T10113,2025-10-09T05:35:05.316172,M043,A1,7.81,0,0
T10114,2025-10-08T18:05:22.316172,M043,A3,40.46,0,0
T10115,2025-10-09T11:11:13.316172,M043,A1,30.19,0,0
T10116,2025-10-08T20:10:31.316172,M044,A5,41.52,0,0
T10117,2025-10-08T22:57:49.316172,M044,A3,19.75,0,0
T10118,2025-10-09T09:11:41.316172,M044,A2,22.36,0,0
T10119,2025-10-08T22:23:23.316172,M044,A4,19.59,0,0
T10120,2025-10-08T21:24:24.316172,M045,A5,13.35,0,0
T10121,2025-10-08T22:46:18.316172,M045,A5,26.67,1,0
T10122,2025-10-09T07:02:52.316172,M045,A4,5.88,0,0
T10123,2025-10-09T12:47:35.316172,M045,A2,6.53,0,0
T10124,2025-10-09T04:38:53.316172,M045,A4,5.02,0,0
T10125,2025-10-08T17:35:51.316172,M045,A4,10.97,0,0
T10126,2025-10-08T21:13:33.316172,M045,A5,6.75,0,0
T10127,2025-10-09T06:37:02.316172,M045,A4,12.2,0,0
T10128,2025-10-09T05:15:36.316172,M045,A3,74.15,0,0
T10129,2025-10-09T13:35:27.316172,M045,A1,13.63,0,0
T10130,2025-10-09T11:39:54.316172,M045,A4,27.24,0,0
T10131,2025-10-09T10:55:34.316172,M045,A4,13.81,0,0
T10132,2025-10-09T06:06:01.316172,M045,A2,23.38,0,0
T10133,2025-10-09T02:41:06.316172,M045,A4,14.59,0,0
T10134,2025-10-08T17:45:40.316172,M045,A3,15.05,0,0
T10135,2025-10-08T20:40:49.316172,M045,A5,8.55,1,0
T10136,2025-10-09T10:31:45.316172,M045,A2,12.37,0,0
T10137,2025-10-08T23:29:18.316172,M045,A2,6.29,0,0
T10138,2025-10-08T18:26:46.316172,M045,A3,25.15,0,0
T10139,2025-10-08T16:25:35.316172,M045,A1,36.3,0,0
T10140,2025-10-08T22:41:32.316172,M045,A5,190.73,0,1
T10141,2025-10-09T03:54:28.316172,M046,A4,9.05,0,0
T10142,2025-10-09T01:32:32.316172,M046,A1,75.24,0,0
T10143,2025-10-08T16:44:19.316172,M046,A4,9.84,0,0
T10144,2025-10-09T06:41:27.316172,M046,A3,8.83,0,0
T10145,2025-10-08T16:12:30.316172,M046,A5,31.49,0,0
T10146,2025-10-09T02:04:22.316172,M046,A3,9.19,0,0
T10147,2025-10-08T22:54:02.316172,M046,A1,18.44,0,0
T10148,2025-10-08T14:51:59.316172,M046,A3,16.62,0,0
T10149,2025-10-09T08:16:40.316172,M046,A1,18.21,0,0
T10150,2025-10-08T14:58:18.316172,M046,A4,9.85,0,0
T10151,2025-10-08T23:34:18.316172,M046,A4,26.05,0,0
T10152,2025-10-08T21:28:03.316172,M046,A3,64.69,0,0
T10153,2025-10-09T02:51:16.316172,M046,A3,21.2,0,0
T10154,2025-10-09T10:16:25.316172,M046,A2,19.04,0,0
T10155,2025-10-08T22:10:57.316172,M047,A3,10.69,0,0
T10156,2025-10-08T14:59:12.316172,M047,A1,18.78,0,0
T10157,2025-10-09T14:31:18.316172,M047,A5,7.37,0,0
T10158,2025-10-09T10:02:30.316172,M047,A1,13.16,0,0
T10159,2025-10-09T04:14:22.316172,M047,A3,21.42,0,0
T10160,2025-10-09T01:05:24.316172,M047,A5,61.69,0,0
T10161,2025-10-09T05:39:20.316172,M047,A5,27.88,0,0
T10162,2025-10-08T16:16:26.316172,M047,A4,23.05,0,0
T10163,2025-10-08T15:17:05.316172,M047,A3,10.02,0,0
T10164,2025-10-09T01:53:30.316172,M047,A1,9.81,0,0
T10165,2025-10-08T16:16:26.316172,M047,A1,11.06,1,0
T10166,2025-10-08T16:59:23.316172,M047,A3,18.39,0,0
T10167,2025-10-09T00:34:34.316172,M047,A5,17.76,0,0
T10168,2025-10-08T21:10:28.316172,M048,A5,10.41,0,0
T10169,2025-10-08T17:04:57.316172,M048,A5,24.99,0,0
T10170,2025-10-09T13:01:11.316172,M048,A1,7.19,0,0
T10171,2025-10-09T11:19:07.316172,M048,A5,10.95,1,0
T10172,2025-10-08T21:56:47.316172,M048,A4,3.39,0,0
T10173,2025-10-08T21:48:30.316172,M048,A4,17.48,0,0
T10174,2025-10-09T10:41:44.316172,M048,A4,4.44,0,0
